code,categoria,nombre
42113400,42113000,Partes de ruedas hidráulicas
42121100,42121000,Cilindros hidráulicos o neumáticos
42121200,42121000,Motores hidráulicos (vehículos)
42121300,42121000,Motores neumáticos (vehículos)
42121400,42121000,Motores hidráulicos (potencia motriz)
42121500,42121000,Motores neumáticos (potencia motriz)
42122100,42122000,Bombas para líquidos
42122110,42122000,Bombas para extinción de incendios
42122120,42122000,Dispositivos de repostaje de helicópteros
42122130,42122000,Bombas de agua
42122160,42122000,Bombas de enfriamiento
42122161,42122000,Bombas de agua de enfriamiento
42122170,42122000,Bombas de lubrificación
42122180,42122000,Bombas de alimentación de combustible
42122190,42122000,Bombas de hormigón
42122200,42122000,Bombas alternativas de desplazamiento positivo para líquidos
42122210,42122000,Grupos hidráulicos
42122220,42122000,Bombas para aguas residuales
42122230,42122000,Bombas dosificadoras
42122300,42122000,Elevadores de presión para líquidos
42122400,42122000,Bombas centrífugas y elevadores de líquidos
42122410,42122000,Bombas para uso médico
42122411,42122000,Bombas para uso nutricional
42122419,42122000,Bombas de perfusión
42122420,42122000,Elevadores de líquidos
42122430,42122000,Bombas centrífugas
42122440,42122000,Bombas rotatorias
42122450,42122000,Bombas de vacío
42122460,42122000,Bombas de aire
42122480,42122000,Bombas de impulsor
42122500,42122000,Bombas de laboratorio y accesorios
42122510,42122000,Bombas peristálticas
42123100,42123000,Compresores de gas
42123200,42123000,Compresores rotatorios
42123300,42123000,Compresores para equipos frigoríficos
42123400,42123000,Compresores de aire
42123410,42123000,Compresores de aire montados
42123500,42123000,Turbocompresores
42123600,42123000,Compresores volumétricos alternativos
42123610,42123000,Grupo de aire comprimido
42123700,42123000,Compresores centrífugos
42123800,42123000,Compresores para aeronaves civiles
42124100,42124000,Partes de máquinas o motores
42124130,42124000,Partes de máquinas neumáticas
42124150,42124000,Partes de máquinas o motores hidráulicos
42124170,42124000,Partes de motores de reacción
42124200,42124000,Partes de bombas o elevadores de líquidos
42124210,42124000,"Partes de bombas para combustible, manuales y para hormigón"
42124211,42124000,Partes de bombas para combustible
42124212,42124000,Partes de bombas manuales
42124213,42124000,Partes de bombas de hormigón
42124220,42124000,Partes de bombas alternativas de desplazamiento positivo
42124221,42124000,Partes de grupos hidráulicos
42124222,42124000,Partes de bombas dosificadoras
42124230,42124000,Partes de bombas rotativas de desplazamiento positivo
42124290,42124000,Partes de bombas centrífugas
42124300,42124000,"Partes de bombas de aire o de vacío, de compresores de aire o de gas"
42124310,42124000,Partes de bombas de aire
42124320,42124000,Partes de bombas de vacío
42124330,42124000,Partes de compresores de aire
42124340,42124000,Partes de compresores de gas
42131100,42131000,Válvulas definidas según su función
42131110,42131000,Válvulas de radiador de calefacción central
42131120,42131000,Válvulas de esclusa
42131130,42131000,Reguladores de temperatura
42131140,42131000,"Válvulas reductoras de presión, de control, de registro o seguridad"
42131141,42131000,Válvulas reductoras de presión
42131142,42131000,Válvulas de control
42131143,42131000,Válvulas de regulación de crecidas
42131144,42131000,Válvulas de regulación
42131145,42131000,Válvulas de registro
42131146,42131000,Válvulas antirretorno
42131147,42131000,Válvulas de seguridad
42131148,42131000,Válvulas de cierre
42131150,42131000,Válvulas de columnas hidráulicas
42131160,42131000,Hidrantes
42131170,42131000,Válvulas de escape de botellas y bombonas de gas
42131200,42131000,Válvulas definidas según su construcción
42131210,42131000,Válvulas de cuchilla
42131220,42131000,Válvulas de tubería forzada
42131230,42131000,Válvulas de compuerta
42131240,42131000,Válvulas de asiento
42131250,42131000,Válvulas de aguja
42131260,42131000,Válvulas esféricas
42131270,42131000,Válvulas de obturación (de macho cónico)
42131280,42131000,Válvulas de mariposa
42131290,42131000,Válvulas de membrana
42131291,42131000,Válvulas de corredera
42131292,42131000,Válvulas de clapeta
42131300,42131000,«Árboles de Navidad» y demás conjuntos de válvulas
42131310,42131000,«Árboles de Navidad» de plataforma petrolífera
42131320,42131000,Colectores de estrangulamiento
42131390,42131000,Conjuntos de válvulas
42131400,42131000,"Grifos, llaves para uso sanitario"
42132100,42132000,Servoválvulas
42132110,42132000,Servoválvulas eléctricas
42132120,42132000,Servoválvulas hidráulicas
42132130,42132000,Servoválvulas neumáticas
42132200,42132000,Partes de grifos
42132300,42132000,Partes de válvulas
42141100,42141000,"Árboles de transmisión, árboles de levas y cigüeñales"
42141110,42141000,Árboles de transmisión
42141120,42141000,Árboles de levas
42141130,42141000,Cigüeñales
42141200,42141000,Cajas de cojinetes
42141300,42141000,Engranajes y ruedas de fricción
42141400,42141000,Volantes y poleas
42141410,42141000,Chigres
42141500,42141000,Embragues
42141600,42141000,Motones
42141700,42141000,Órganos de acoplamiento
42141800,42141000,Juntas de articulación
42142100,42142000,Partes de ruedas de fricción
42142200,42142000,Partes de elementos de transmisión
42152100,42152000,Sistemas de refrigeración de reactores
42152200,42152000,Partes de cubas de seguridad de reactores nucleares
42211100,42211000,Desnatadoras centrífugas
42214100,42214000,Hornos de cocina
42214110,42214000,Parrillas
42214200,42214000,Secadores para productos agrícolas
42215100,42215000,Máquinas y aparatos para cortar alimentos
42215110,42215000,Rebanadoras de pan
42215120,42215000,Cortafiambres
42215200,42215000,Máquinas y aparatos para procesar alimentos
42215300,42215000,Máquinas para la fabricación de pastas alimenticias
42221100,42221000,Partes de máquinas y aparatos para la industria láctea
42221110,42221000,Partes de ordeñadoras
42412100,42412000,Tornos para los pozos de minas y tornos para el interior de las minas
42412110,42412000,Máquinas extractoras
42412120,42412000,Tornos para el interior de las minas
42412200,42412000,Cabrestantes
42413100,42413000,Elevadores fijos
42413200,42413000,Gatos hidráulicos
42413300,42413000,Gatos neumáticos
42413400,42413000,Gatos mecánicos
42413500,42413000,Elevadores de vehículos
42414100,42414000,Grúas
42414110,42414000,Grúas de puerto
42414120,42414000,Grúas de muelle
42414130,42414000,Grúas de apilamiento
42414140,42414000,Grúas de contenedores
42414150,42414000,Grúas de torre
42414200,42414000,Puentes rodantes
42414210,42414000,Grúa locomóvil
42414220,42414000,Puente transbordador
42414300,42414000,Grúas de brazo de pórtico
42414310,42414000,Pórticos móviles
42414320,42414000,Postes grúa
42414400,42414000,Grúas montadas en vehículos
42414410,42414000,Grúas para camiones
42414500,42414000,Puentes grúa
42415100,42415000,Carretillas elevadoras
42415110,42415000,Carretillas elevadoras de horquilla
42415200,42415000,Carretillas-automóviles
42415210,42415000,Carretillas-automóviles dotadas de equipo para manipulación
42415300,42415000,Carretillas tractor del tipo de las utilizadas en las estaciones de ferrocarril
42415310,42415000,Vehículos con dirección inalámbrica
42415320,42415000,Equipamiento para vehículos de emergencia
42416100,42416000,Ascensores
42416110,42416000,Elevadores para bañeras
42416120,42416000,Montacargas pequeños
42416130,42416000,Elevadores mecánicos
42416200,42416000,Montacargas de cajón de vía inclinada
42416210,42416000,Elevadores de recipientes acumuladores
42416300,42416000,Aparatos de elevación
42416400,42416000,Escaleras mecánicas
42416500,42416000,Pasillos móviles
42417100,42417000,Elevadores o transportadores neumáticos
42417200,42417000,Transportadores
42417210,42417000,"Elevadores o transportadores, de acción continua, de tipo cangilón"
42417220,42417000,"Elevadores o transportadores de acción continua, de banda o correa"
42417230,42417000,Transportadores para minería con blindaje frontal
42417300,42417000,Equipo de transporte
42417310,42417000,Correas transportadoras
42418100,42418000,Empujavagones para minas y transbordadores de locomotoras o vagones
42418200,42418000,Equipo de monocarril o de remonte de esquí
42418210,42418000,Monorraíles aéreos
42418220,42418000,Telesillas
42418290,42418000,Equipo de telesquís
42418300,42418000,Equipos de recogida con punta abocinada
42418400,42418000,Carruseles para almacenamiento y recuperación
42418500,42418000,Equipo mecánico de manipulación
42418900,42418000,Maquinaria de carga o manipulación
42418910,42418000,Equipo de carga
42418920,42418000,Equipo de descarga
42418930,42418000,Cargadores laterales
42418940,42418000,Equipo de manipulación de contenedores
42419100,42419000,Partes de grúas
42419200,42419000,Partes de carretillas-automóviles
42419500,42419000,"Partes de ascensores, montacargas de cajón de vía inclinada o escaleras mecánicas"
42419510,42419000,Partes de ascensores
42419520,42419000,Partes de montacargas de cajón de vía inclinada
42419530,42419000,Partes de escaleras mecánicas
42419540,42419000,Partes de pasillos móviles
42419800,42419000,Partes de transportadores
42419810,42419000,Partes de correas transportadoras
42419890,42419000,Partes de transportadores de tipo cangilón
42419900,42419000,Partes de cabrestantes y demás equipos de elevación o manipulación
42511100,42511000,Intercambiadores de calor
42511110,42511000,Bombas de calor
42511200,42511000,Aparatos para la licuefacción de aire u otros gases
42512100,42512000,Acondicionadores de aire para ventanas
42512200,42512000,Acondicionadores de aire para empotrar
42512300,42512000,Unidades de climatización
42512400,42512000,Acondicionadores de aire para vehículos
42512500,42512000,Partes de acondicionadores de aire
42512510,42512000,Reguladores de tiro
42512520,42512000,Rejillas de ventilación
42513100,42513000,Equipo de congelación
42513200,42513000,Equipo de refrigeración
42513210,42513000,Vitrinas frigoríficas
42513220,42513000,Mostradores refrigerados
42513290,42513000,Equipo frigorífico comercial
42514200,42514000,Depuradores electrostáticos de aire y gases
42514300,42514000,Aparatos de filtrado
42514310,42514000,Filtros de aire
42514320,42514000,Filtros de gas
42522100,42522000,Partes de ventiladores
42612100,42612000,Centro de mecanizado de eje horizontal
42612200,42612000,Centro de mecanizado de eje vertical
42621100,42621000,Torno CNC
42636100,42636000,Prensas hidráulicas
42637100,42637000,Máquinas herramienta para taladrar metales
42637200,42637000,Máquinas herramienta para mandrinar metales
42637300,42637000,Máquinas herramienta para fresar metales
42641100,42641000,Máquinas herramienta para trabajar piedra
42641200,42641000,Máquinas herramienta para trabajar cerámica
42641300,42641000,Máquinas herramienta para trabajar hormigón
42641400,42641000,Máquinas herramienta para trabajar vidrio
42642100,42642000,Máquinas herramienta para trabajar madera
42642200,42642000,Máquinas herramienta para trabajar hueso
42642300,42642000,Máquinas herramienta para trabajar corcho
42642400,42642000,Máquinas herramienta para trabajar caucho endurecido
42642500,42642000,Máquinas herramienta para trabajar plásticos duros
42661100,42661000,Equipo de soldadura blanda
42661200,42661000,Equipo de soldadura fuerte
42662100,42662000,Equipo eléctrico de soldadura
42662200,42662000,Equipo no-eléctrico de soldadura
42664100,42664000,Equipo de fusión para plásticos
42671100,42671000,Portaherramientas de laboratorio
42671110,42671000,Gradilla de tubos de ensayo para baños
42675100,42675000,Partes de sierras de cadena
42716100,42716000,Instalación de lavado
42716110,42716000,Equipo de lavado
42716120,42716000,Lavadoras
42716130,42716000,Máquinas para limpieza en seco
42716200,42716000,Secadoras
42717100,42717000,Equipo de plegado de ropa blanca
42718100,42718000,Máquinas de planchado
42718200,42718000,Prensas de planchado
42912100,42912000,Máquinas y aparatos para filtrar líquidos
42912110,42912000,Aparatos para filtrar lodos de perforación
42912120,42912000,Hidrociclones
42912130,42912000,Aparatos de filtrado o depuración de bebidas
42912300,42912000,Maquinaria y aparatos para filtrar o depurar agua
42912310,42912000,Aparatos para filtrar agua
42912320,42912000,Aparatos de desaeración
42912330,42912000,Aparatos para depurar agua
42912340,42912000,Aparatos para desalinizar
42912350,42912000,Equipo para planta de filtrado
42913300,42913000,Filtros de aceite
42913400,42913000,Filtros de carburante
42913500,42913000,Filtros de entrada de aire
42921100,42921000,Máquinas y aparatos para limpiar o secar botellas y demás recipientes
42921200,42921000,"Máquinas y aparatos para llenar y capsular botellas, latas y demás recipientes"
42921300,42921000,Máquinas y aparatos para empaquetar o envolver
42921310,42921000,Aparatos para zunchar envases
42921320,42921000,Máquinas para empaquetar
42921330,42921000,Máquinas para envolver
42923100,42923000,Instrumentos y aparatos de pesar
42923110,42923000,Balanzas
42923200,42923000,Básculas
42923210,42923000,Balanzas de tienda
42923220,42923000,Básculas de pesada continua de mercancías
42923230,42923000,Básculas de control de pesos
42924200,42924000,Máquinas de chorro de arena o de vapor
42924300,42924000,Equipo de pulverización
42924310,42924000,Pistoletes de pulverización
42924700,42924000,"Aparatos mecánicos para proyectar, dispersar o pulverizar"
42924710,42924000,Aparatos para dispersar gases
42924720,42924000,Equipo de descontaminación
42924730,42924000,Aparatos de limpieza por agua a presión
42924740,42924000,Aparatos de limpieza de alta presión
42924790,42924000,Aparatos para enmascarar olores
42931100,42931000,Centrifugadoras de laboratorio y accesorios
42931110,42931000,Centrifugadoras de pie
42931120,42931000,Centrifugadoras de mesa
42931130,42931000,Reductores para centrifugadoras
42931140,42931000,Equipo rotatorio para centrifugadoras
42932100,42932000,Laminadores
42933100,42933000,Máquinas automáticas distribuidoras de productos sanitarios
42933200,42933000,Máquinas expendedoras automáticas de sellos
42933300,42933000,Máquinas automáticas distribuidoras de productos
42942200,42942000,Hornos de vacío
42943100,42943000,Serpentín de refrigeración
42943200,42943000,Baños de ultrasonidos
42943210,42943000,Termostatos de inmersión
42943300,42943000,Enfriadores de inmersión
42943400,42943000,Circuladores refrigerados y refrigerados/de calefacción
42943500,42943000,Enfriadores de recirculación
42943600,42943000,Circuladores de alta temperatura
42943700,42943000,Circuladores de calefacción
42943710,42943000,Tapas de baño
42961100,42961000,Sistema de control de acceso
42961200,42961000,Sistema Scada o equivalente
42961300,42961000,Sistema de localización de vehículos
42961400,42961000,Sistema de expedición
42962100,42962000,Sistema de impresión sobre película
42962200,42962000,Prensa de imprimir
42962300,42962000,Puestos de trabajo para la realización de gráficos
42962400,42962000,Hectógrafos
42962500,42962000,Máquinas para grabado
42965100,42965000,Sistema de gestión de almacenes
42965110,42965000,Sistema de depósito
42967100,42967000,Unidad de control remoto digital
42968100,42968000,Distribuidores de bebidas
42968200,42968000,Distribuidores de artículos higiénicos
42968300,42968000,Sistema portarrollos para papel higiénico
42991100,42991000,Máquinas y aparatos para encuadernación
42991110,42991000,Máquinas para coser pliegos
42991200,42991000,Maquinaria de imprenta
42991210,42991000,Impresoras «offset»
42991220,42991000,Máquinas de composición
42991230,42991000,Impresoras de billetes
42991300,42991000,Sistema de fotocomposición
42991400,42991000,"Secadoras de madera, pasta de papel, papel o cartón"
42991500,42991000,Partes de máquinas y aparatos para impresión y encuadernación
42992100,42992000,Pantalla Faraday
42992200,42992000,Cámara anecoica
42992300,42992000,Material electromagnético absorbente
42993100,42993000,Cloradores
42993200,42993000,Planta dosificadora
42994100,42994000,Máquinas para la fabricación de ventanas y marcos de plástico
42994200,42994000,Maquinas para trabajar plásticos
42994220,42994000,Accesorios de laminación
42994230,42994000,Laminadoras
42995100,42995000,Túnel de lavado
42995200,42995000,Máquinas de limpieza de playas
42996100,42996000,Trituradoras
42996110,42996000,Maceradoras para el tratamiento de aguas residuales
42996200,42996000,Prensas para aguas residuales
42996300,42996000,Rascadores
42996400,42996000,Mezcladores
42996500,42996000,Rejillas para depuración de aguas residuales
42996600,42996000,Equipos de oxigenación
42996700,42996000,Precipitadores
42996800,42996000,Lechos de sedimentación
42996900,42996000,Equipo para el tratamiento de lodos
42997100,42997000,Máquinas para la inspección de la superficie interior de conducciones
42997200,42997000,Máquinas para la limpieza de la superficie interior de conducciones
42997300,42997000,Robots industriales
42998100,42998000,Sistema de recuperación de paletas
42999100,42999000,Aspiradoras industriales
42999200,42999000,Enceradoras industriales
42999300,42999000,Partes de aspiradoras industriales
42999400,42999000,Partes de enceradoras industriales
43121100,43121000,Herramientas de boca de pozo
43121200,43121000,Dispositivos conectores del «riser»
43121300,43121000,Equipo para acabado de pozos
43121400,43121000,Equipo de intervención para pozos
43121500,43121000,Equipo para pruebas y ensayos para pozos
43121600,43121000,Dispositivos antierupción
43124100,43124000,Topos
43124900,43124000,Equipo de perforación de rocas
43131100,43131000,Equipo de alta mar
43131200,43131000,Unidad de perforación de alta mar
43132100,43132000,Equipo de sondeo
43132200,43132000,Plataforma de perforación
43132300,43132000,Taladros
43132400,43132000,Oleoducto
43132500,43132000,Sujetadores de tuberías colgantes
43133100,43133000,Unidades sobre patines
43133200,43133000,Módulos sobre patines
43134100,43134000,Bombas sumergibles
43135100,43135000,Sistemas de control submarino
43261100,43261000,Palas cargadoras mecánicas
43262100,43262000,Excavadoras mecánicas
43312100,43312000,Alisadoras de asfalto
43312200,43312000,Máquinas esparcidoras de gravilla
43312300,43312000,Máquinas y aparatos para pavimentar
43312400,43312000,Rodillos apisonadores
43312500,43312000,Rodillos mecánicos
43313100,43313000,Máquinas quitanieves
43313200,43313000,Turbinas quitanieves
43324100,43324000,Equipo para piscinas
43325100,43325000,Equipo de mantenimiento de terrenos
43328100,43328000,Equipo hidráulico
43413100,43413000,Mezcladores de cemento
43414100,43414000,Molinos para pulverizar carbón
43611100,43611000,Tapones de detención
43611200,43611000,Brocas para taladros industriales
43611300,43611000,Tijeras de perforación
43611400,43611000,Sondas de hierro
43611500,43611000,Mesas rotatorias
43611600,43611000,Equipo de suspensión de tubería de lodos
43611700,43611000,Equipo de unión de tuberías
43612100,43612000,Colgadores de tuberías
43612200,43612000,Equipo de sujeción de tuberías colgantes
43612300,43612000,Tensores del «riser» de producción
43612400,43612000,Cabezas de pozo
43612500,43612000,Equipo de unión de «risers» de producción
43612600,43612000,Sistema de control de cabeza de pozo
43612700,43612000,Equipo de cabeza de pozo
43612800,43612000,Elevadores para torre de perforación
43613100,43613000,Partes de cortadoras y arrancadoras de carbón
43613200,43613000,Partes de cortadoras y arrancadoras de roca
44111100,44111000,Ladrillos
44111200,44111000,Cemento
44111210,44111000,Cemento de perforación
44111300,44111000,Cerámica
44111400,44111000,Pinturas y revestimientos de paredes
44111500,44111000,Aislantes y accesorios aislantes
44111510,44111000,Aislantes
44111511,44111000,Aislantes eléctricos
44111520,44111000,Material aislante térmico
44111530,44111000,Accesorios de aislamiento eléctrico
44111540,44111000,Vidrio aislante
44111600,44111000,Bloques
44111700,44111000,Baldosas
44111800,44111000,Mortero (construcción)
44111900,44111000,Losas de cerámica
44112100,44112000,Refugios
44112110,44112000,Partes de refugios
44112120,44112000,Secciones de perfiles
44112200,44112000,Revestimientos para suelos
44112210,44112000,Revestimientos compactos para suelos
44112220,44112000,Falsos suelos
44112230,44112000,Linóleo
44112240,44112000,Parqué
44112300,44112000,Tabiques
44112310,44112000,Paredes divisorias
44112400,44112000,Tejados
44112410,44112000,Bastidores para tejados
44112420,44112000,Cimbras
44112430,44112000,Cerchas
44112500,44112000,Materiales para tejados
44112510,44112000,Tablillas
44112600,44112000,Aislamiento acústico
44112700,44112000,Vigas
44113100,44113000,Materiales de pavimentación
44113120,44113000,Losetas
44113130,44113000,Piedra para pavimentación
44113140,44113000,Pavimentos de cantos rodados
44113200,44113000,Losas
44113300,44113000,Materiales revestidos
44113310,44113000,Materiales revestidos para carreteras
44113320,44113000,Grava bituminosa
44113330,44113000,Materiales de recubrimiento
44113500,44113000,Cuentas de vidrio
44113600,44113000,Betún y asfalto
44113610,44113000,Betún
44113620,44113000,Asfalto
44113700,44113000,Materiales para reparación de carreteras
44113800,44113000,Materiales para el acabado de superficies de carreteras
44113810,44113000,Tratamiento de superficies
44113900,44113000,Materiales para el mantenimiento de carreteras
44113910,44113000,Materiales para la viabilidad invernal
44114100,44114000,Hormigón preamasado
44114200,44114000,Productos de hormigón
44114210,44114000,Pilotes de hormigón
44114220,44114000,Tuberías y accesorios de hormigón
44114250,44114000,Losas de hormigón
44115100,44115000,Cañerías
44115200,44115000,Materiales para fontanería y calefacción
44115210,44115000,Materiales de fontanería
44115220,44115000,Materiales para calefacción
44115310,44115000,Persianas enrollables
44115400,44115000,Claraboyas
44115500,44115000,Sistemas de extinción por aspersor
44115600,44115000,Remonte-escalera
44115700,44115000,Persianas exteriores
44115710,44115000,Marquesinas
44115800,44115000,Accesorios para interiores de edificios
44115810,44115000,Rieles para cortinas y cortinajes
44115811,44115000,Rieles para cortinas
44115900,44115000,Dispositivos de protección contra el sol
44141100,44141000,Conductos eléctricos
44161100,44161000,Gasoductos
44161110,44161000,Red de distribución de gas
44161200,44161000,Tuberías maestras
44161400,44161000,Conducciones subacuáticas
44161410,44161000,Conducciones submarinas
44161500,44161000,Conducciones de alta presión
44161600,44161000,Conductos de baja presión
44161700,44161000,Rascadores de conducciones
44161710,44161000,Lanzarrascadores
44161720,44161000,Receptores de rascador
44161730,44161000,Estaciones de rascador
44162100,44162000,Suministros para canalizaciones
44162200,44162000,Canalizaciones de distribución
44162300,44162000,Canalizaciones de descarga
44162400,44162000,Cámaras registro en arcilla vitrificada
44162500,44162000,Canalización de agua potable
44163100,44163000,Tuberías
44163110,44163000,Tuberías de desagüe
44163111,44163000,Tuberías de drenaje
44163112,44163000,Sistema de drenaje
44163120,44163000,Tuberías de calefacción a distancia
44163121,44163000,Tuberías de calefacción
44163130,44163000,Tuberías de alcantarilla
44163140,44163000,Tuberías de agua y vapor
44163150,44163000,Tuberías de baja presión
44163160,44163000,Tuberías de distribución y sus accesorios
44163200,44163000,Accesorios para tubería
44163210,44163000,Abrazaderas para tuberías
44163230,44163000,Racores para tuberías
44163240,44163000,Juntas de tuberías
44163241,44163000,Juntas aislantes
44164100,44164000,Tubos de entubado
44164200,44164000,Tubos de producción
44164300,44164000,Artículos tubulares
44164310,44164000,Tubos y accesorios
44165100,44165000,Mangueras
44165110,44165000,Mangueras de perforación
44165200,44165000,Tubos
44165210,44165000,Tubos ascendentes flexibles
44165300,44165000,Manguitos
44167100,44167000,Acoplamientos
44167110,44167000,Bridas
44167111,44167000,Adaptadores de brida
44167200,44167000,Abrazaderas y collares de reparación
44167300,44167000,"Curvas, tes y accesorios para tuberías"
44167400,44167000,Codos
44191100,44191000,Madera contrachapada
44191200,44191000,Madera laminada
44191300,44191000,Tableros de partículas
44191400,44191000,Tableros de fibra
44191500,44191000,Madera densificada
44191600,44191000,Paneles de parqué
44192100,44192000,Espuma de PVC
44192200,44192000,Puntas
44211100,44211000,Edificios prefabricados modulares
44211110,44211000,Cabinas
44211200,44211000,Cubículos
44211300,44211000,Hospital de campaña
44211400,44211000,Cocinas de campaña
44211500,44211000,Invernaderos
44212100,44212000,Puente
44212110,44212000,Secciones de puentes
44212120,44212000,Estructuras de puentes
44212200,44212000,"Torres, mástiles de celosía, castilletes y pilares"
44212210,44212000,Castilletes
44212211,44212000,Torres de perforación
44212212,44212000,Torres de perforación estáticas
44212220,44212000,"Pilares, postes y estacas"
44212221,44212000,Pilares
44212222,44212000,Torres para transporte de energía eléctrica
44212223,44212000,Soportes para pilones
44212224,44212000,Postes para líneas aéreas
44212225,44212000,Postes
44212226,44212000,Postes de electricidad
44212227,44212000,Estacas
44212230,44212000,Torres
44212233,44212000,Torres de agua
44212240,44212000,Vigas de carga
44212250,44212000,Mástiles
44212260,44212000,Mástiles de antena de radio o de televisión
44212261,44212000,Mástiles de antena de radio
44212262,44212000,Mástiles de antena de televisión
44212263,44212000,Mástiles de celosía
44212300,44212000,Estructuras y partes
44212310,44212000,Andamiaje
44212311,44212000,Puntales de arco
44212312,44212000,Soportes de arco
44212313,44212000,Soportes
44212314,44212000,Soportes para suspensión de tubos
44212315,44212000,Equipo para andamiaje
44212316,44212000,Bridas de arco
44212317,44212000,Estructuras de andamiaje
44212318,44212000,Soportes de conducciones
44212320,44212000,Estructuras diversas
44212321,44212000,Marquesinas para paradas de autobús
44212322,44212000,Cabinas telefónicas
44212329,44212000,Mamparas de seguridad
44212380,44212000,Partes de estructuras
44212381,44212000,Revestimiento
44212382,44212000,Compuertas de descarga
44212383,44212000,Compuertas
44212390,44212000,Esclusas
44212391,44212000,Compuertas de esclusa
44212400,44212000,Estacada
44212410,44212000,Tablestacado
44212500,44212000,Ángulos y secciones
44212510,44212000,Ángulos
44212520,44212000,Secciones
44221100,44221000,Ventanas
44221110,44221000,Marcos para ventana
44221111,44221000,Unidades de doble acristalamiento
44221120,44221000,Puertas-ventana
44221200,44221000,Puertas
44221210,44221000,Tableros en bruto para puertas
44221211,44221000,Marcos para puerta
44221212,44221000,Puertas mosquiteras
44221213,44221000,Umbrales de puerta
44221220,44221000,Puertas cortafuego
44221230,44221000,Puertas de corredera
44221240,44221000,Puertas de garaje
44221300,44221000,Portones
44221310,44221000,Puertas de acceso
44221400,44221000,Contraventanas
44221500,44221000,Umbrales
44312300,44312000,Alambre de púas
44313100,44313000,Cercado de tela metálica
44313200,44313000,Tela metálica
44315100,44315000,Accesorios para soldadura autógena
44315200,44315000,Materiales para soldadura autógena
44315300,44315000,Materiales para soldadura blanda o para soldadura fuerte
44315310,44315000,Materiales para soldadura blanda
44315320,44315000,Materiales para soldadura fuerte
44316100,44316000,Yunques
44316200,44316000,Fragua portátil
44316300,44316000,Rejillas
44316400,44316000,Artículos de ferretería
44316500,44316000,Artículos de forja
44316510,44316000,Artículos de herrería
44322100,44322000,Conductos para cables
44322200,44322000,Conectores para cables
44322300,44322000,Tuberías para cables
44322400,44322000,Sujetacables
44411100,44411000,Grifos
44411200,44411000,Bañeras
44411300,44411000,Lavabos
44411400,44411000,Platos de ducha
44411600,44411000,Bidés
44411700,44411000,"Asientos, tapas, cubetas, tazas y cisternas de inodoro"
44411710,44411000,Asientos de inodoro
44411720,44411000,Tapas de inodoro
44411740,44411000,Tazas de inodoro
44411750,44411000,Cisternas de inodoro
44411800,44411000,Urinarios
44421300,44421000,Cajas de caudales
44421500,44421000,Puertas blindadas o reforzadas
44421600,44421000,Taquillas de seguridad
44421700,44421000,Cajas y taquillas
44421710,44421000,Taquillas para equipajes en consigna
44421720,44421000,Taquillas
44421721,44421000,Cajas fuertes
44421722,44421000,Cajas de seguridad
44421780,44421000,Cajas de seguridad para documentos
44421790,44421000,Cajas de seguridad para fondos
44423100,44423000,Campanas
44423200,44423000,Escaleras de mano
44423220,44423000,Escaleras de tijera
44423230,44423000,Taburetes con escalones
44423300,44423000,Equipo para manipulación de mercancías
44423330,44423000,Plataformas para la manipulación de mercancías
44423340,44423000,Accesorios de cable para la manipulación de mercancías
44423400,44423000,Señales y artículos conexos
44423450,44423000,Placas indicadoras
44423460,44423000,Placas de dirección
44423700,44423000,Elementos para registros
44423710,44423000,Cajas de superficie
44423720,44423000,Cajas de delimitación
44423730,44423000,Marcos protectores de registros
44423740,44423000,Tapas de registro
44423750,44423000,Rejillas de sumidero
44423760,44423000,Tapas de acceso
44423790,44423000,Escalones de horquilla de registros
44423800,44423000,Sellos metálicos
44423810,44423000,Sellos de caucho
44423850,44423000,Formas
44423900,44423000,Ánodos sacrificatorios
44424100,44424000,Cajas para contadores
44424200,44424000,Cinta adhesiva
44424300,44424000,Cinta reflectante
44425100,44425000,Arandelas elásticas
44425110,44425000,Arandelas de refuerzo autoadhesivas
44425200,44425000,Juntas de caucho
44425300,44425000,Bandas elásticas
44425400,44425000,Morteros de relleno
44425500,44425000,Barras de plástico
44461100,44461000,Estemples de mina
44481100,44481000,Escaleras contra incendios
44482100,44482000,Mangueras para incendios
44482200,44482000,Bocas de incendio
44511100,44511000,Layas y palas
44511110,44511000,Layas
44511120,44511000,Palas
44511200,44511000,Horcas de jardinería
44511300,44511000,"Azadas, picos, binaderas, rastrillos y rastrillos para playa"
44511310,44511000,Azadas
44511320,44511000,Picos
44511330,44511000,Binaderas
44511340,44511000,Rastrillos
44511341,44511000,Rastrillos para playa
44511400,44511000,Hachas
44511500,44511000,Sierras de mano
44511510,44511000,Hojas para sierras de mano
44512100,44512000,Formones
44512200,44512000,Alicates
44512210,44512000,Alicates de engarzar
44512300,44512000,Martillos
44512400,44512000,Perrillos tensores de mano
44512500,44512000,Llaves de tuercas
44512600,44512000,Herramientas para trabajos viales
44512610,44512000,Púas para estriar superficies de carreteras
44512700,44512000,Limas o escofinas
44512800,44512000,Destornilladores
44512900,44512000,"Brocas para taladros, cabezas para destornillador y demás accesorios"
44512910,44512000,Brocas para taladros
44512920,44512000,Cabezas para destornillador
44512930,44512000,Portaherramientas
44512940,44512000,Estuches de herramientas
44514100,44514000,Mangos de herramientas
44514200,44514000,Piezas de herramientas
44521100,44521000,Cerraduras
44521110,44521000,Cerraduras para puertas
