categoria,clase,nombre
42967000,42960000,Controlador
42968000,42960000,Distribuidores
42971000,42970000,Partes de lavavajillas
42972000,42970000,Partes de máquinas de limpieza
42973000,42970000,Partes de máquinas de llenado
42974000,42970000,Partes de máquinas de empaquetado
42975000,42970000,Partes de envolvedoras
42981000,42980000,Generadores de ozono
42991000,42990000,"Maquinaria para la producción de papel, la impresión y la encuadernación, y sus partes"
42992000,42990000,Materiales eléctricos para usos especiales
42993000,42990000,Maquinaria para la industria química
42994000,42990000,Máquinas para trabajar caucho o plásticos
42995000,42990000,Máquinas de limpieza diversas
42996000,42990000,Máquinas y aparatos para tratamiento de aguas residuales
42997000,42990000,Equipo para conducciones
42998000,42990000,Sistema de recogida en paletas
42999000,42990000,Aspiradoras y enceradoras de uso no doméstico
43121000,43120000,Máquinas para la perforación de pozos
43122000,43120000,Cortadoras y arrancadoras de carbón o roca
43123000,43120000,Tuneladoras
43124000,43120000,Máquinas perforadoras
43125000,43120000,Maquinaria para excavación de pozos
43131000,43130000,Plataformas flotantes de explotación
43132000,43130000,Equipo de perforación para la extracción de petróleo
43133000,43130000,Equipo para plataforma de petróleo
43134000,43130000,Maquinaria para yacimientos de petróleo
43135000,43130000,Equipo submarino
43136000,43130000,Equipo situado en el fondo del pozo
43211000,43210000,Bulldozers
43212000,43210000,Empujadoras de ángulo
43221000,43220000,Motoniveladoras
43251000,43250000,"Palas cargadoras de carga frontal, con pala retroexcavadora"
43252000,43250000,"Palas cargadoras de carga frontal, sin pala retroexcavadora"
43261000,43260000,Palas mecánicas
43262000,43260000,Maquinaria para excavación
43311000,43310000,Martinetes
43312000,43310000,Máquinas y aparatos para el acabado de superficies de carreteras
43313000,43310000,Máquinas y turbinas quitanieves
43314000,43310000,Arrancapilotes
43315000,43310000,Compactadores
43316000,43310000,Máquinas para tendido de cables
43321000,43320000,Equipo de suspensión de puentes
43322000,43320000,Equipo de desmantelamiento
43323000,43320000,Equipo de irrigación
43324000,43320000,Equipo de drenaje
43325000,43320000,Equipo para parques y áreas de juego
43327000,43320000,Equipo prefabricado
43328000,43320000,Instalaciones hidráulicas
43329000,43320000,Juegos de material
43411000,43410000,Máquinas y aparatos para clasificar y cribar
43412000,43410000,Máquinas para mezclar grava con asfalto
43413000,43410000,Hormigoneras o mezcladores de mortero
43414000,43410000,Amoladoras
43415000,43410000,Moldes de fundición
43611000,43610000,Partes de máquinas de perforación de pozos
43612000,43610000,Partes de máquinas y aparatos para extracción en pozos
43613000,43610000,Partes de cortadoras y arrancadoras de carbón o roca
43614000,43610000,Partes de máquinas para perforar túneles o galerías
43711000,43710000,Partes de maquinaria para laminado de metales
43721000,43720000,Partes de máquinas de colar
43811000,43810000,Máquinas lijadoras
43812000,43810000,Equipo de aserrado
44111000,44110000,Materiales para obras de construcción
44112000,44110000,Estructuras de edificación diversas
44113000,44110000,Materiales para la construcción de carreteras
44114000,44110000,Hormigón
44115000,44110000,Accesorios para la construcción
44131000,44130000,Cámaras para aguas residuales
44132000,44130000,Elementos para alcantarillas
44133000,44130000,Cofias de hierro dúctil
44134000,44130000,Curvas
44141000,44140000,Conductos
44142000,44140000,Marcos
44143000,44140000,Palets
44144000,44140000,Postes (construcción)
44161000,44160000,Conducciones
44162000,44160000,Canalizaciones
44163000,44160000,Tuberías y accesorios
44164000,44160000,Tubos de entubado y tubos de producción
44165000,44160000,"Mangueras, tubos y manguitos"
44166000,44160000,Material tubular para pozos de petróleo
44167000,44160000,Accesorios diversos para tuberías
44171000,44170000,Planchas (construcción)
44172000,44170000,Hojas (construcción)
44173000,44170000,Bandas
44174000,44170000,Láminas
44175000,44170000,Paneles
44176000,44170000,Películas
44191000,44190000,Materiales de madera diversos para construcción
44192000,44190000,Otros materiales de construcción diversos
44211000,44210000,Edificios prefabricados
44212000,44210000,"Productos estructurales y partes correspondientes, excepto edificios prefabricados"
44221000,44220000,"Ventanas, puertas y elementos conexos"
44231000,44230000,Paneles prefabricados para cercas
44232000,44230000,Vigas de madera para tejado
44233000,44230000,Escaleras
44311000,44310000,Alambre de cabos
44312000,44310000,Alambre para cercas
44313000,44310000,Malla metálica
44315000,44310000,Hilo de máquina
44316000,44310000,Ferretería
44317000,44310000,Eslingas de hierro o de acero
44318000,44310000,Conductores
44321000,44320000,Cables
44322000,44320000,Accesorios para cables
44331000,44330000,Barras
44332000,44330000,Varillas (construcción)
44333000,44330000,Alambre
44334000,44330000,Perfiles
44411000,44410000,Aparatos sanitarios
44421000,44420000,"Cajas fuertes, cajas de seguridad y puertas, blindadas o reforzadas"
44422000,44420000,Buzones
44423000,44420000,Artículos diversos
44424000,44420000,Cajas y precintos para contadores
44425000,44420000,"Arandelas, juntas, bandas, barras y morteros de relleno"
44431000,44430000,Cubrejuntas
44441000,44440000,Microesferas
44442000,44440000,Cojinetes de rodillos
44451000,44450000,Cospeles
44452000,44450000,Depósitos para monedas de máquinas o aparatos que funcionan con monedas
44461000,44460000,Estemples
44462000,44460000,Puntales de mina
44464000,44460000,Orugas
44481000,44480000,Escaleras de plataforma
44482000,44480000,Dispositivos contra incendios
44511000,44510000,Herramientas manuales
44512000,44510000,Herramientas manuales diversas
44513000,44510000,Herramientas de pedal
44514000,44510000,Mangos y piezas de herramientas
44521000,44520000,Cerraduras y candados diversos
44522000,44520000,"Cierres, partes de cerraduras y llaves"
44523000,44520000,"Bisagras, guarniciones y accesorios"
44531000,44530000,Elementos roscados de sujeción
44532000,44530000,Elementos de sujeción sin roscar
44533000,44530000,Elementos de sujeción de cobre
44541000,44540000,Cadena articulada
44542000,44540000,Partes de cadenas
44611000,44610000,Cisternas
44612000,44610000,Recipientes de gas licuado
44613000,44610000,Grandes contenedores
44614000,44610000,Barriles
44615000,44610000,Recipientes a presión
44616000,44610000,Bidones
44617000,44610000,Cajas
44618000,44610000,"Recipientes ligeros, tapones, tapas, cubas y tapaderas"
44619000,44610000,Otros recipientes
44621000,44620000,Radiadores y calderas
44622000,44620000,Sistemas de termorrecuperación
44811000,44810000,Pintura para señalización de carreteras
44812000,44810000,Pinturas para pintura artística
44831000,44830000,"Mástiques, plastes de relleno y masilla"
44832000,44830000,Disolventes
44911000,44910000,Mármol y piedra calcárea de construcción
44912000,44910000,Diversas piedras de construcción
44921000,44920000,Piedra caliza y yeso
44922000,44920000,Creta y dolomita
45111000,45110000,"Trabajos de demolición, explanación y limpieza del terreno"
45112000,45110000,Trabajos de excavación y movimiento de tierras
45113000,45110000,Trabajos a pie de obra
45121000,45120000,Trabajos de perforación
45122000,45120000,Trabajos de sondeo
45211000,45210000,Trabajos de construcción de inmuebles de viviendas colectivas y unifamiliares
45212000,45210000,"Trabajos de construcción de edificios relacionados con el ocio, los deportes, la cultura y el alojamiento y restaurantes"
45213000,45210000,"Trabajos de construcción de locales comerciales, almacenes y edificios industriales, edificios relacionados con el transporte"
45214000,45210000,Trabajos de construcción de edificios relacionados con la enseñanza y la investigación
45215000,45210000,"Trabajos de construcción de edificios relacionados con la salud y los servicios sociales, de crematorios y aseos públicos"
45216000,45210000,Trabajos de construcción de edificios relacionados con los servicios de orden público o con los servicios de emergencia y de edificios militares
45217000,45210000,Trabajos de construcción de edificios inflables
45221000,45220000,"Trabajos de construcción de puentes y túneles, pozos y pasos subterráneos"
45222000,45220000,"Trabajos de construcción de obras de ingeniería, excepto puentes, túneles, pozos y pasos subterráneos"
45223000,45220000,Trabajos de construcción de estructuras
45231000,45230000,"Trabajos de construcción de tuberías, líneas de comunicación y líneas de conducción eléctrica"
45232000,45230000,Obras auxiliares para tuberías y cables
45233000,45230000,"Trabajos de construcción, cimentación y pavimentación de autopistas y carreteras"
45234000,45230000,Trabajos de construcción de vías férreas y sistemas de transporte por cable
45235000,45230000,"Trabajos de construcción de aeródromos, pistas de despegue y aterrizaje y superficies de maniobra"
45236000,45230000,Trabajos de explanación
45237000,45230000,Trabajos de construcción de escenarios
45241000,45240000,Trabajos de construcción de instalaciones portuarias
45242000,45240000,Trabajos de construcción de instalaciones de ocio ribereñas
45243000,45240000,Obras de defensa costera
45244000,45240000,Obras marítimas
45245000,45240000,Trabajos de dragado y de bombeo para plantas depuradoras de agua
45246000,45240000,Trabajos de regulación y control del caudal fluvial
45247000,45240000,"Trabajos de construcción de represas, canales, acequias y acueductos"
45248000,45240000,Trabajos de construcción de estructuras hidromecánicas
45251000,45250000,Trabajos de construcción de centrales eléctricas y plantas de calefacción
45252000,45250000,"Trabajos de construcción de plantas de tratamiento de aguas residuales, plantas depuradoras y plantas de incineración de desperdicios"
45253000,45250000,Trabajos de construcción de plantas de tratamiento químico
45254000,45250000,Trabajos de construcción para la minería y la industria
45255000,45250000,Trabajos de construcción para la industria del petróleo y del gas
45259000,45250000,Reparación y mantenimiento de instalaciones
45261000,45260000,"Trabajos de construcción de cubiertas y estructuras de cerramiento, y trabajos conexos"
45262000,45260000,Trabajos de construcción especializados distintos de los trabajos de techado
45311000,45310000,Trabajos de instalación de cableado y accesorios eléctricos
45312000,45310000,Instalación de sistemas de alarma y antenas
45313000,45310000,Instalación de ascensores y escaleras mecánicas
45314000,45310000,Instalación de equipo de telecomunicaciones
45315000,45310000,Trabajos de instalación eléctrica de equipos de calefacción y otros equipos eléctricos para edificios
45316000,45310000,Trabajos de instalación de sistemas de alumbrado y señalización
45317000,45310000,Otros trabajos de instalación eléctrica
45321000,45320000,Trabajos de aislamiento térmico
45323000,45320000,Trabajos de aislamiento acústico
45324000,45320000,Trabajos de colocación de cartón-yeso
45331000,45330000,"Trabajos de instalación de calefacción, ventilación y aire acondicionado"
45332000,45330000,Trabajos de instalación sanitaria y de colocación de tuberías de desagüe
45333000,45330000,Trabajos de instalación de aparatos de gas
45341000,45340000,Instalación de pasamanos
45342000,45340000,Instalación de barandillas
45343000,45340000,Trabajos de instalación de dispositivos de protección contra incendios
45351000,45350000,Trabajos de instalación de ingeniería mecánica
45421000,45420000,Trabajos de ebanistería
45422000,45420000,Carpintería y ebanistería
45431000,45430000,Trabajos de alicatado
45432000,45430000,"Trabajos de pavimentación, revestimiento y empapelado de paredes"
45441000,45440000,Trabajos de acristalamiento
45442000,45440000,Aplicación de recubrimiento protector
45443000,45440000,Trabajos de fachada
45451000,45450000,Trabajos de decoración
45452000,45450000,Trabajos de limpieza exterior de edificios
45453000,45450000,Trabajos de revisión y reacondicionamiento
45454000,45450000,Trabajos de reestructuración
48121000,48120000,Paquetes de software de control del tránsito aéreo
48131000,48130000,Paquetes de software de apoyo en tierra para la aviación
48132000,48130000,Paquetes de software de ensayos para la aviación
48151000,48150000,Sistema de control informático
48161000,48160000,Sistema de gestión de biblioteca
48211000,48210000,Paquetes de software de interconectividad de plataformas
48212000,48210000,Paquetes de software de servidor de discos ópticos
48213000,48210000,Paquetes de software para mejorar el sistema operativo
48214000,48210000,Paquetes de software de sistemas operativos en red
48215000,48210000,Paquetes de software de desarrolladores de redes
48216000,48210000,Paquetes de software de emulación de terminal de conectividad de redes
48217000,48210000,Paquetes de software de proceso de transacciones
48218000,48210000,Paquetes de software de gestión de licencias
48219000,48210000,Paquetes de software diversos de conexión en red
48221000,48220000,Paquetes de software de navegación en Internet
48222000,48220000,Paquetes de software de servidor web
48223000,48220000,Paquetes de software de correo electrónico
48224000,48220000,Paquetes de software de edición de páginas web
48311000,48310000,Paquetes de software de gestión de documentos
48312000,48310000,Paquetes de software de edición electrónica
48313000,48310000,Paquetes de software de reconocimiento óptico de caracteres (OCR)
48314000,48310000,Paquetes de software de reconocimiento vocal
48315000,48310000,Paquetes de software de autoedición
48316000,48310000,Paquetes de software de presentación
48317000,48310000,Paquetes de software de tratamiento de textos
48318000,48310000,Paquetes de software de escáner
48319000,48310000,Correctores ortográficos
48321000,48320000,Paquetes de software de diseño asistido por ordenador (DAO)
48322000,48320000,Paquetes de software de gráficos
48323000,48320000,Paquetes de software de fabricación asistida por ordenador (FAO)
48324000,48320000,Paquetes de software de trazado de diagramas
48325000,48320000,Paquetes de software de diseño de formularios
48326000,48320000,Paquetes de software cartográfico
48327000,48320000,Paquetes de software de dibujo y pintura
48328000,48320000,Paquetes de software de tratamiento de imágenes
48329000,48320000,Sistema de imágenes y archivo
48331000,48330000,Paquetes de software de gestión de proyectos
48332000,48330000,Paquetes de software de planificación
48333000,48330000,Paquetes de software de gestión de contactos
48411000,48410000,Paquetes de software de gestión de inversiones
48412000,48410000,Paquetes de software de elaboración de declaraciones fiscales
48421000,48420000,Paquetes de software de gestión de instalaciones
48422000,48420000,«Suites» de paquetes de software
48441000,48440000,Paquetes de software de análisis financiero
48442000,48440000,Paquetes de software de sistemas financieros
48443000,48440000,Paquetes de software de contabilidad
48444000,48440000,Sistema de contabilidad
48445000,48440000,Paquetes de software de gestión de relaciones con el consumidor
48451000,48450000,Paquetes de software de planificación de recursos empresariales
48461000,48460000,Paquetes de software analítico o científico
48462000,48460000,Paquetes de software matemático o predictivo
48463000,48460000,Paquetes de software estadístico
48481000,48480000,Paquetes de software de ventas o mercadotecnia
48482000,48480000,Paquetes de software de inteligencia empresarial
48511000,48510000,Paquetes de software de comunicaciones de escritorio
48512000,48510000,Paquetes de software de respuesta vocal interactiva
48513000,48510000,Paquetes de software de módem
48514000,48510000,Paquetes de software de acceso remoto
48515000,48510000,Paquetes de software de videoconferencia
48516000,48510000,Paquetes de software de intercambio
48517000,48510000,Paquetes de software de TI
48518000,48510000,Paquetes de software de emulación
48519000,48510000,Paquetes de software de gestión de memoria
48521000,48520000,Paquetes de software de edición de música o sonido
48522000,48520000,Paquetes de software de teclado virtual
48611000,48610000,Paquetes de software de bases de datos
48612000,48610000,Sistema de gestión de base de datos
48613000,48610000,Gestión electrónica de datos
48614000,48610000,Sistema de recopilación de datos
48621000,48620000,Paquetes de software de sistema operativo de unidad central
48622000,48620000,Paquetes de software de sistema operativo de miniordenador
48623000,48620000,Paquetes de software de sistema operativo de microordenador
48624000,48620000,Paquetes de software de sistema operativo de ordenador personal (PC)
48625000,48620000,Sistemas operativos de sistemas abiertos
48626000,48620000,Paquetes de software de agrupamiento
48627000,48620000,Paquetes de software de sistema operativo de tiempo real
48628000,48620000,Arquitectura microcanal
48731000,48730000,Paquetes de software de seguridad de archivos
48732000,48730000,Paquetes de software de seguridad de datos
48761000,48760000,Paquetes de software antivirus
48771000,48770000,Paquetes de software de utilidades generales
48772000,48770000,Utilidades de compresión
48773000,48770000,Paquetes de software de utilidades de impresión
48781000,48780000,Paquetes de software de gestión de sistemas
48782000,48780000,Paquetes de software de gestión de almacenamiento
48783000,48780000,Paquetes de software de gestión de contenido
48811000,48810000,Sistema de correo electrónico
48812000,48810000,Sistemas de información financiera
48813000,48810000,Sistema de información al pasajero
48814000,48810000,Sistemas de información médica
48821000,48820000,Servidores de red
48822000,48820000,Servidores de ordenador
48823000,48820000,Servidores de fichero
48824000,48820000,Servidores de impresora
48825000,48820000,Servidores web
48911000,48910000,Paquetes de software de juegos informáticos
48912000,48910000,Juegos para la familia
48913000,48910000,Salvapantallas
48921000,48920000,Sistema de automatización
48931000,48930000,Paquetes de software de formación
48932000,48930000,Paquetes de software de entretenimiento
48941000,48940000,Paquetes de software de diseños
48942000,48940000,Paquetes de software de calendario
48951000,48950000,Sistema de localización de barcos
48952000,48950000,Sistemas de megafonía
48961000,48960000,Controladores de ethernet
48962000,48960000,Controladores de tarjetas de gráficos
48971000,48970000,Paquetes de software para crear libretas de direcciones
48972000,48970000,Paquetes de software de elaboración de etiquetas
48981000,48980000,Paquetes de software de compilación
48982000,48980000,Paquetes de software de gestión de la configuración
48983000,48980000,Paquetes de software de desarrollo
48984000,48980000,Herramientas de interfaz gráfica de usuario (GUI)
48985000,48980000,Lenguajes de programación
48986000,48980000,Paquetes de software de ensayo de programas
48987000,48980000,Paquetes de software de depuración
48991000,48990000,Paquetes de software de hoja de cálculo
50111000,50110000,"Servicios de administración, reparación y mantenimiento de parque de vehículos"
50112000,50110000,Servicios de reparación y mantenimiento de automóviles
50113000,50110000,Servicios de reparación y mantenimiento de autobuses
50114000,50110000,Servicios de reparación y mantenimiento de camiones
50115000,50110000,Servicios de reparación y mantenimiento de motocicletas
50116000,50110000,Servicios de mantenimiento y reparación relacionados con partes específicas de vehículos
50117000,50110000,Servicios de transformación y reacondicionamiento de vehículos
50118000,50110000,Servicios de auxilio de automóviles en carretera
50211000,50210000,Servicios de reparación y mantenimiento de aeronaves
50212000,50210000,Servicios de reparación y mantenimiento de helicópteros
50221000,50220000,Servicios de reparación y mantenimiento de locomotoras
50222000,50220000,Servicios de reparación y mantenimiento de material móvil
50223000,50220000,Servicios de reacondicionamiento de locomotoras
50224000,50220000,Servicios de reacondicionamiento de material móvil
50225000,50220000,Servicios de mantenimiento de vías férreas
50229000,50220000,Demolición de material móvil
50232000,50230000,Servicios de mantenimiento de instalaciones de alumbrado público y semáforos
50241000,50240000,Servicios de reparación y mantenimiento de buques
50242000,50240000,Servicios de transformación de buques
50243000,50240000,Servicios de demolición de buques
50244000,50240000,Servicios de reacondicionamiento de buques o barcos
50245000,50240000,Servicios de modernización de buques
50246000,50240000,Servicios de mantenimiento de equipo portuario
50311000,50310000,Mantenimiento y reparación de máquinas de contabilidad de oficina
50312000,50310000,Mantenimiento y reparación de equipo informático
50313000,50310000,Mantenimiento y reparación de máquinas de reprografía
50314000,50310000,Servicios de reparación y mantenimiento de máquinas telecopiadoras
50315000,50310000,Servicios de reparación y mantenimiento de contestadores telefónicos
50316000,50310000,Mantenimiento y reparación de máquinas expendedoras de billetes
50317000,50310000,Mantenimiento y reparación de máquinas de validación de billetes
50321000,50320000,Servicios de reparación de ordenadores personales
50322000,50320000,Servicios de mantenimiento de ordenadores personales
50323000,50320000,Mantenimiento y reparación de periféricos informáticos
50324000,50320000,Servicios de asistencia a ordenadores personales
50331000,50330000,Servicios de reparación y mantenimiento de líneas de telecomunicación
50332000,50330000,Servicios de mantenimiento de infraestructura de telecomunicaciones
50333000,50330000,Servicios de mantenimiento de equipo de radiocomunicaciones
50334000,50330000,Servicios de reparación y mantenimiento de equipos de telefonía por hilo y telegrafía por hilo
50341000,50340000,Servicios de reparación y mantenimiento de equipos de televisión
50342000,50340000,Servicios de reparación y mantenimiento de equipos de audio
50343000,50340000,Servicios de reparación y mantenimiento de equipos de vídeo
50344000,50340000,Servicios de reparación y mantenimiento de equipos ópticos
50411000,50410000,Servicios de reparación y mantenimiento de aparatos de medida
50412000,50410000,Servicios de reparación y mantenimiento de aparatos de pruebas
50413000,50410000,Servicios de reparación y mantenimiento de aparatos de verificación
50421000,50420000,Servicios de reparación y mantenimiento de equipos médicos
50422000,50420000,Servicios de reparación y mantenimiento de equipos quirúrgicos
50431000,50430000,Servicios de reparación y mantenimiento de relojes de pulsera
50432000,50430000,Servicios de reparación y mantenimiento de relojes de pared
50433000,50430000,Servicios de calibrado
50511000,50510000,Servicios de reparación y mantenimiento de bombas
50512000,50510000,Servicios de reparación y mantenimiento de válvulas
50513000,50510000,Servicios de reparación y mantenimiento de grifos
50514000,50510000,Servicios de reparación y mantenimiento de contenedores metálicos
50531000,50530000,Servicios de reparación y mantenimiento de maquinaria no eléctrica
50532000,50530000,"Servicios de reparación y mantenimiento de maquinaria eléctrica, aparatos y equipo asociado"
50711000,50710000,Servicios de reparación y mantenimiento de equipos eléctricos de edificios
50712000,50710000,Servicios de reparación y mantenimiento de equipos mecánicos de edificios
50721000,50720000,Puesta a punto de instalaciones de calefacción
50821000,50820000,Servicios de reparación de botas
50822000,50820000,Servicios de reparación de zapatos
50841000,50840000,Servicios de reparación y mantenimiento de armas
50842000,50840000,Servicios de reparación y mantenimiento de sistemas de armas
50881000,50880000,Servicios de reparación y mantenimiento de equipo de hostelería
50882000,50880000,Servicios de reparación y mantenimiento de equipo de restaurante
50883000,50880000,Servicios de reparación y mantenimiento de equipo de catering
50884000,50880000,Servicios de reparación y mantenimiento de equipo de camping
51111000,51110000,"Servicios de instalación de motores eléctricos, generadores y transformadores"
51112000,51110000,Servicios de instalación de equipos de distribución y de control de electricidad
51121000,51120000,Servicios de instalación de aparatos de ejercicio físico
51122000,51120000,Servicios de instalación de mástiles de bandera
51131000,51130000,Servicios de instalación de generadores de vapor
51133000,51130000,Servicios de instalación de turbinas
51134000,51130000,Servicios de instalación de compresores
51135000,51130000,Servicios de instalación de hornos
51141000,51140000,Servicios de instalación de motores de gasolina
51142000,51140000,Servicios de instalación de motores diesel
51143000,51140000,Servicios de instalación de motores de ferrocarril
51144000,51140000,Servicios de instalación de motores de vehículos
51145000,51140000,Servicios de instalación de motores marinos
51146000,51140000,Servicios de instalación de motores de aeronaves
51211000,51210000,Servicios de instalación de equipo de cronomedición
51212000,51210000,Servicios de instalación de equipos de registro de asistencia. 
51213000,51210000,Servicios de instalación de equipos de control horario (fechadores y contadores)
51214000,51210000,Servicios de instalación de equipos de parquímetros
51215000,51210000,Servicios de instalación de equipos meteorológicos
51216000,51210000,Servicios de instalación de equipos geológicos
51221000,51220000,Servicios de instalación de dispositivos de facturación automática en aeropuertos
51311000,51310000,Servicios de instalación de equipo de radio
51312000,51310000,Servicios de instalación de equipo de televisión
51313000,51310000,Servicios de instalación de equipo de sonido
51314000,51310000,Servicios de instalación de equipo de vídeo
51321000,51320000,Servicios de instalación de radiotransmisores
51322000,51320000,Servicios de instalación de transmisores de televisión
51411000,51410000,Servicios de instalación de equipos de imaginería
51412000,51410000,Servicios de instalación de equipos de odontología y sus especialidades
51413000,51410000,Servicios de instalación de equipos de radioterapia
51414000,51410000,Servicios de instalación de equipos de mecanoterapia
51415000,51410000,Servicios de instalación de equipos de electroterapia
51416000,51410000,Servicios de instalación de equipos de fisioterapia
51511000,51510000,"Servicios de instalación de equipos de elevación y de manipulación, excepto ascensores y escaleras mecánicas"
51514000,51510000,Servicios de instalación de maquinaria diversa de uso general
51521000,51520000,Servicios de instalación de maquinaria agrícola
51522000,51520000,Servicios de instalación de maquinaria forestal
51541000,51540000,"Servicios de instalación de maquinaria para extracción, construcción y metalurgia"
51542000,51540000,"Servicios de instalación de maquinaria para la elaboración de alimentos, bebidas y tabaco"
51543000,51540000,"Servicios de instalación de maquinaria para la producción de textiles, prendas de vestir y cuero"
51544000,51540000,Servicios de instalación de maquinaria para la producción de papel y cartón
51545000,51540000,Servicios de instalación de buzones de exterior
51611000,51610000,Servicios de instalación de ordenadores
51612000,51610000,Servicios de instalación de equipo para procesamiento de la información
55221000,55220000,Servicios para acampada con caravana
55241000,55240000,Servicios de centros de vacaciones
55242000,55240000,Servicios de hogares de vacaciones
55243000,55240000,Servicios de colonias de vacaciones para niños
55311000,55310000,Servicios de camareros de restaurante para clientela restringida
55312000,55310000,Servicios de camareros de restaurante para clientela en general
55321000,55320000,Servicios de preparación de comidas
55322000,55320000,Servicios de elaboración de comidas
55511000,55510000,Servicios de cantina y otros servicios de cafetería para clientela restringida
55512000,55510000,Servicios de gestión de cantina
55521000,55520000,Servicios de suministro de comidas para particulares
55522000,55520000,Servicios de suministro de comidas para empresas de transporte
55523000,55520000,Servicios de suministro de comidas para otras empresas e instituciones
55524000,55520000,Servicios de suministro de comidas para escuelas
60112000,60110000,Servicios de transporte por la vía pública
60161000,60160000,Servicios de transporte de paquetes
60171000,60170000,Alquiler de automóviles de pasajeros con conductor
60172000,60170000,Alquiler de autobuses y autocares con conductor
60181000,60180000,Alquiler de camiones con conductor
60182000,60180000,Alquiler de vehículos industriales con conductor
60183000,60180000,Alquiler de camionetas con conductor
60411000,60410000,Servicios de transporte de correo aéreo regular
60421000,60420000,Servicios de transporte de correo aéreo no regular
60423000,60420000,Servicios chárter
60424000,60420000,Alquiler de medios de transporte aéreo con tripulación
60441000,60440000,Servicios de pulverización aérea
60442000,60440000,Servicios de extinción aérea de incendios forestales
60443000,60440000,Servicios de rescate aéreo
60444000,60440000,Servicios de explotación de aeronaves
60445000,60440000,Servicios de operación de aeronaves
60651000,60650000,Alquiler de embarcaciones con tripulación
60653000,60650000,Alquiler de barcos con tripulación
63111000,63110000,Servicios de carga y descarga de contenedores
63112000,63110000,Servicios de manipulación de equipajes
63121000,63120000,Servicios de almacenamiento y recuperación
63122000,63120000,Servicios de depósito
63511000,63510000,Organización de viajes combinados
63512000,63510000,Servicios de venta de billetes y de viajes combinados
63513000,63510000,Servicios de información turística
63514000,63510000,Servicios de guías de turismo
63515000,63510000,Servicios de viajes
63516000,63510000,Servicios de gestión de viajes
63521000,63520000,Servicios de compañía de transporte de carga
63522000,63520000,Servicios de corretaje marítimo
63523000,63520000,Servicios de agencias portuarias y expedidoras
63524000,63520000,Servicios de preparación de documentos de transporte
63711000,63710000,Servicios complementarios para el transporte ferroviario
63712000,63710000,Servicios complementarios para el transporte por carretera
63721000,63720000,Servicios de explotación de puertos y vías de navegación y servicios asociados
63722000,63720000,Servicios de pilotaje naval
63723000,63720000,Servicios de atraque
63724000,63720000,Servicios de navegación
63725000,63720000,Servicios de salvamento y puesta a flote
63726000,63720000,Servicios varios de soporte al transporte por vías navegables
63727000,63720000,Servicios de embarcaciones de remolque y tracción
63731000,63730000,Servicios de explotación de aeropuertos
63732000,63730000,Servicios de control del tráfico aéreo
63733000,63730000,Servicios de repostaje de aeronaves
63734000,63730000,Servicios de hangares
64111000,64110000,Servicios postales relacionados con periódicos y revistas
64112000,64110000,Servicios postales relacionados con cartas
64113000,64110000,Servicios postales relacionados con paquetes
64114000,64110000,Servicios de ventanilla de correos
64115000,64110000,Alquiler de apartados de correos
64116000,64110000,Servicios de lista de correos
64121000,64120000,Servicios multimodales de correo
64122000,64120000,Servicios de correo interno
64211000,64210000,Servicios de teléfonos públicos
64212000,64210000,Servicios de telefonía móvil
64213000,64210000,Servicios de redes telefónicas comerciales compartidas
64214000,64210000,Servicios de redes telefónicas comerciales especializadas
64215000,64210000,Servicios telefónicos PI
64216000,64210000,Servicios de mensajería y de información electrónicas
64221000,64220000,Servicios de interconexión
64222000,64220000,Servicios de teletrabajo
64223000,64220000,Servicios de radiobúsqueda
64224000,64220000,Servicios de teleconferencia
64225000,64220000,Servicios de telecomunicaciones aire-tierra
64226000,64220000,Servicios de telemática
64227000,64220000,Servicios de telecomunicaciones integradas
64228000,64220000,Servicios de transmisión de programas de televisión y de radio
65111000,65110000,Distribución de agua potable
65121000,65120000,Servicios de desmineralización del agua
65122000,65120000,Servicios de desalinización del agua
65123000,65120000,Servicios de ablandamiento del agua
66111000,66110000,Servicios prestados por los bancos centrales
66112000,66110000,Servicios de depósito de fondos
66113000,66110000,Servicios de concesión de crédito
66114000,66110000,Servicios de arrendamiento financiero
66115000,66110000,Servicios de transferencias internacionales
66121000,66120000,Servicios de fusiones y adquisiciones
66122000,66120000,Servicios de financiación de empresas y de capital riesgo
66131000,66130000,Servicios de corretaje de valores
66132000,66130000,Servicios de corretaje de mercancías
66133000,66130000,Servicios de tramitación y liquidación
66141000,66140000,Servicios de gestión de fondos de pensiones
66151000,66150000,Servicios operativos del mercado financiero
66152000,66150000,Servicios de regulación del mercado financiero
66161000,66160000,Servicios fiduciarios
66162000,66160000,Servicios de custodia
66171000,66170000,Servicios de asesoramiento financiero
66172000,66170000,Servicios de procesamiento de transacciones financieras y de cámara de compensación
66511000,66510000,Servicios de seguros de vida
66512000,66510000,Servicios de seguros de accidentes y de enfermedad
66513000,66510000,Servicios de seguros de defensa jurídica y de seguros a todo riesgo
66514000,66510000,Seguros de flete y servicios de seguros relacionados con el transporte
66515000,66510000,Servicios de seguros de daños
66516000,66510000,Servicios de seguros de responsabilidad civil
66517000,66510000,Servicios de seguros de crédito y caución
66518000,66510000,Servicios de corretaje y de agencias de seguros
66519000,66510000,"Servicios de seguros de ingeniería, complementarios, de liquidación de avería gruesa, de liquidación de siniestros, actuariales y de rescates"
66521000,66520000,Servicios de planes de pensiones individuales
